,0
3227,67.61731392
3228,66.44417476
3229,41.26213592
3230,54.08576052
3231,86.00323625
3232,9.607605178
3233,18.30501618
3234,76.69902913
3235,84.24352751
3236,73.84708738
3237,28.84304207
3238,93.4263754
3239,46.58171521
3240,93.0420712
3241,86.10436893
3242,91.64644013
3243,79.97572816
3244,53.05420712
3245,69.74110032
3246,18.30501618
3247,23.68527508
3248,23.68527508
3249,33.39401294
3250,82.68608414
3251,64.98786408
3252,81.25
3253,28.84304207
3254,70.20631068
3255,28.84304207
3256,41.26213592
3257,79.57119741
3258,83.79854369
3259,70.77265372
3260,50.08090615
3261,9.607605178
3262,37.68203883
3263,9.607605178
3264,68.00161812
3265,78.76213592
3266,75.58656958
3267,88.14724919
3268,55.42071197
3269,90.89805825
3270,62.11569579
3271,56.7961165
3272,51.13268608
3273,23.68527508
3274,28.84304207
3275,9.607605178
3276,68.00161812
3277,98.0987055
3278,81.25
3279,71.88511327
3280,47.3907767
3281,41.26213592
3282,86.40776699
3283,47.3907767
3284,63.08656958
3285,72.91666667
3286,68.64886731
3287,47.3907767
3288,68.00161812
3289,-200.0
3290,9.607605178
3291,47.3907767
3292,69.19498382
3293,37.68203883
3294,46.58171521
3295,50.08090615
3296,9.607605178
3297,98.72572816
3298,23.68527508
3299,30.48139159
3300,54.20711974
3301,33.39401294
3302,57.60517799
3303,69.19498382
3304,47.3907767
3305,69.80177994
3306,94.57928803
3307,64.13834951
3308,28.84304207
3309,18.30501618
3310,83.13106796
3311,18.30501618
3312,51.01132686
3313,95.67152104
3314,74.39320388
3315,78.76213592
3316,64.98786408
3317,28.84304207
3318,93.22411003
3319,80.3802589
3320,63.67313916
3321,43.46682848
3322,84.24352751
3323,76.49676375
3324,34.58737864
3325,64.98786408
3326,28.84304207
3327,50.08090615
3328,23.68527508
3329,77.36650485
3330,66.44417476
3331,41.26213592
3332,72.35032362
3333,33.39401294
3334,78.01375405
3335,23.68527508
3336,44.66019417
3337,-200.0
3338,99.95954693
3339,93.93203883
3340,28.84304207
3341,62.01456311
3342,45.69174757
3343,64.98786408
3344,18.30501618
3345,23.68527508
3346,56.97815534
3347,9.607605178
3348,28.84304207
3349,0.0
3350,44.66019417
3351,93.72977346
3352,91.22168285
3353,99.39320388
3354,37.68203883
3355,96.80420712
3356,81.25
3357,77.36650485
3358,37.68203883
3359,87.6618123
3360,88.06634304
3361,31.35113269
3362,44.66019417
3363,87.78317152
3364,68.48705502
3365,84.46601942
3366,23.68527508
3367,86.20550162
3368,66.44417476
3369,-200.0
3370,70.77265372
3371,9.607605178
3372,53.05420712
3373,33.39401294
3374,18.30501618
3375,57.60517799
3376,95.95469256
3377,63.08656958
3378,28.84304207
3379,74.04935275
3380,-200.0
3381,50.08090615
3382,-200.0
3383,74.73705502
3384,35.21440129
3385,33.39401294
3386,44.66019417
3387,37.68203883
3388,37.68203883
3389,60.23462783
3390,92.03074434
3391,9.607605178
3392,70.77265372
3393,47.3907767
3394,30.96682848
3395,88.38996764
3396,39.42152104
3397,86.40776699
3398,48.86731392
3399,23.68527508
3400,62.11569579
3401,50.08090615
3402,47.3907767
3403,91.22168285
3404,57.60517799
3405,59.44579288
3406,98.98867314
3407,59.44579288
3408,23.68527508
3409,18.30501618
3410,80.60275081
3411,85.11326861
3412,82.05906149
3413,61.20550162
3414,68.81067961
3415,92.45550162
3416,25.7079288
3417,57.60517799
3418,18.30501618
3419,37.68203883
3420,41.26213592
3421,87.90453074
3422,80.60275081
3423,83.29288026
3424,28.84304207
3425,80.60275081
3426,53.98462783
3427,28.84304207
3428,97.65372168
3429,75.58656958
3430,-200.0
3431,18.30501618
3432,78.76213592
3433,64.98786408
3434,61.20550162
3435,57.60517799
3436,59.44579288
3437,18.30501618
3438,37.68203883
3439,55.42071197
3440,56.87702265
3441,54.32847896
3442,77.36650485
3443,80.29935275
3444,67.33414239
3445,33.39401294
3446,93.81067961
3447,64.98786408
3448,28.84304207
3449,91.22168285
3450,57.60517799
3451,77.36650485
3452,23.68527508
3453,23.68527508
3454,55.42071197
3455,72.91666667
3456,20.99514563
3457,93.32524272
3458,47.3907767
3459,42.39482201
3460,47.3907767
3461,53.05420712
3462,33.39401294
3463,77.36650485
3464,87.01456311
3465,9.607605178
3466,9.607605178
3467,66.44417476
3468,18.30501618
3469,18.30501618
3470,-200.0
3471,0.0
3472,0.0
3473,53.05420712
3474,93.00161812
3475,79.75323625
3476,85.11326861
3477,89.27993528
3478,80.13754045
3479,9.607605178
3480,60.67961165
3481,85.11326861
3482,63.08656958
3483,74.39320388
3484,23.68527508
3485,92.07119741
3486,47.3907767
3487,37.68203883
3488,82.05906149
3489,86.91343042
3490,-200.0
3491,9.607605178
3492,94.98381877
3493,37.68203883
3494,46.11650485
3495,23.68527508
3496,74.39320388
3497,91.88915858
3498,59.00080906
3499,96.11650485
3500,37.68203883
3501,60.67961165
3502,-200.0
3503,94.74110032
3504,55.42071197
3505,71.44012945
3506,99.25161812
3507,53.05420712
3508,0.0
3509,0.0
3510,87.70226537
3511,14.17880259
3512,88.57200647
3513,0.0
3514,0.0
3515,39.68446602
3516,37.68203883
3517,93.52750809
3518,46.58171521
3519,0.0
3520,28.84304207
3521,85.47734628
3522,-90.27113238
3523,71.27831715
3524,0.0
3525,79.36893204
3526,0.0
3527,26.37540453
3528,37.68203883
3529,75.24271845
3530,54.20711974
3531,93.16343042
3532,35.11326861
3533,28.84304207
3534,2.973300971
3535,82.40291262
3536,63.79449838
3537,53.05420712
3538,-16.62679426
3539,0.0
3540,37.68203883
3541,82.68608414
3542,95.71197411
3543,47.3907767
3544,18.30501618
3545,37.68203883
3546,41.26213592
3547,94.53883495
3548,18.30501618
3549,44.66019417
3550,1.395631068
3551,39.5631068
3552,23.68527508
3553,53.05420712
3554,60.4368932
3555,0.0
3556,0.0
3557,-94.17862839
3558,75.88996764
3559,0.0
3560,9.607605178
3561,61.67071197
3562,4.368932039
3563,58.71763754
3564,0.0
3565,33.39401294
3566,63.08656958
3567,-48.0861244
3568,0.0
3569,39.17880259
3570,28.84304207
3571,41.26213592
3572,49.1302589
3573,69.19498382
3574,18.30501618
3575,3.762135922
3576,98.54368932
3577,97.57281553
3578,9.607605178
3579,58.71763754
3580,96.25809061
3581,0.0
3582,26.31472492
3583,61.20550162
3584,43.46682848
3585,76.9012945
3586,60.67961165
3587,0.0
3588,65.8171521
3589,79.85436893
3590,25.95064725
3591,74.91909385
3592,27.22491909
3593,-16.62679426
3594,-16.62679426
3595,93.77022654
3596,28.84304207
3597,73.50323625
3598,65.77669903
3599,0.0
3600,-83.41307815
3601,-48.0861244
3602,-96.09250399
3603,-16.62679426
3604,0.0
3605,-48.0861244
3606,-74.16267943
3607,-78.62838915
3608,76.17313916
3609,26.94174757
3610,0.0
3611,0.0
3612,83.00970874
3613,0.0
3614,41.26213592
3615,0.0
3616,0.0
3617,28.84304207
3618,71.88511327
3619,4.368932039
3620,53.05420712
3621,37.68203883
3622,28.84304207
3623,28.84304207
3624,77.10355987
3625,9.607605178
3626,1.23381877
3627,71.27831715
3628,2.002427184
3629,0.0
3630,5.177993528
3631,75.36407767
3632,9.607605178
3633,33.39401294
3634,47.3907767
3635,3.640776699
3636,71.3592233
3637,52.18446602
3638,20.42880259
3639,59.99190939
3640,78.55987055
3641,-16.62679426
3642,99.75728155
3643,21.88511327
3644,68.68932039
3645,0.0
3646,0.0
3647,-16.62679426
3648,31.43203883
3649,70.34789644
3650,91.05987055
3651,87.5
3652,0.0
3653,68.36569579
3654,26.75970874
3655,-16.62679426
3656,89.80582524
3657,54.28802589
3658,73.2605178
3659,-200.0
3660,-200.0
3661,-200.0
3662,-200.0
3663,-200.0
3664,-200.0
3665,-200.0
3666,-200.0
3667,-200.0
3668,-200.0
3669,-200.0
3670,-200.0
3671,-200.0
3672,-200.0
3673,-200.0
3674,-200.0
3675,-200.0
3676,-200.0
3677,-200.0
3678,-200.0
3679,-200.0
3680,-200.0
3681,-200.0
3682,-200.0
3683,-200.0
3684,-200.0
3685,-200.0
3686,-200.0
3687,0.0
3688,-200.0
3689,-200.0
3690,-200.0
3691,-200.0
3692,-200.0
3693,-200.0
3694,-200.0
3695,0.0
3696,-200.0
3697,-200.0
3698,-48.0861244
3699,-200.0
3700,-200.0
3701,70.20631068
3702,14.5631068
3703,25.95064725
3704,89.72491909
3705,75.58656958
3706,-96.01275917
3707,94.2961165
3708,67.49595469
3709,48.24029126
3710,2.629449838
3711,99.71682848
3712,0.0
3713,51.53721683
3714,2.46763754
3715,74.79773463
3716,28.84304207
3717,89.88673139
3718,39.84627832
3719,35.72006472
3720,13.67313916
3721,0.0
